id,time,total_inflow_sim1,total_inflow_sim2
BC-BB-F3-18890,2019-03-22 06:40:00,0.900209,0.801591
BC-BB-F3-18890,2019-03-22 06:41:00,0.901113,0.803564
BC-BB-F3-18890,2019-03-22 06:42:00,0.902163,0.805958
BC-BB-F3-18890,2019-03-22 06:43:00,0.903436,0.808513
BC-BB-F3-18890,2019-03-22 06:44:00,0.904966,0.811034
BC-BB-F3-18890,2019-03-22 06:45:00,0.906722,0.813427
BC-BB-F3-18890,2019-03-22 06:46:00,0.908638,0.815679
BC-BB-F3-18890,2019-03-22 06:47:00,0.910635,0.817946
BC-BB-F3-18890,2019-03-22 06:48:00,0.912644,0.820443
BC-BB-F3-18890,2019-03-22 06:49:00,0.914629,0.823344
BC-BB-F3-18890,2019-03-22 06:50:00,0.91659,0.826758
BC-BB-F3-18890,2019-03-22 06:51:00,0.918534,0.830706
BC-BB-F3-18890,2019-03-22 06:52:00,0.920461,0.835124
BC-BB-F3-18890,2019-03-22 06:53:00,0.922363,0.839936
BC-BB-F3-18890,2019-03-22 06:54:00,0.924222,0.84507
BC-BB-F3-18890,2019-03-22 06:55:00,0.926018,0.850425
BC-BB-F3-18890,2019-03-22 06:56:00,0.927742,0.855928
BC-BB-F3-18890,2019-03-22 06:57:00,0.929396,0.861586
BC-BB-F3-18890,2019-03-22 06:58:00,0.930959,0.867376
BC-BB-F3-18890,2019-03-22 06:59:00,0.932425,0.873257
BC-BB-F3-18890,2019-03-22 07:00:00,0.93381,0.879205
BC-BB-F3-18890,2019-03-22 07:01:00,0.935151,0.885153
BC-BB-F3-18890,2019-03-22 07:02:00,0.936484,0.891004
BC-BB-F3-18890,2019-03-22 07:03:00,0.937843,0.896635
BC-BB-F3-18890,2019-03-22 07:04:00,0.939244,0.901943
BC-BB-F3-18890,2019-03-22 07:05:00,0.940686,0.906896
BC-BB-F3-18890,2019-03-22 07:06:00,0.942152,0.911477
BC-BB-F3-18890,2019-03-22 07:07:00,0.943621,0.915707
BC-BB-F3-18890,2019-03-22 07:08:00,0.945082,0.919622
BC-BB-F3-18890,2019-03-22 07:09:00,0.94652,0.92324
BC-BB-F3-18890,2019-03-22 07:10:00,0.94793,0.926573
BC-BB-F3-18890,2019-03-22 07:11:00,0.949304,0.929639
BC-BB-F3-18890,2019-03-22 07:12:00,0.950618,0.932416
BC-BB-F3-18890,2019-03-22 07:13:00,0.951858,0.934847
BC-BB-F3-18890,2019-03-22 07:14:00,0.953011,0.936872
BC-BB-F3-18890,2019-03-22 07:15:00,0.954062,0.938471
BC-BB-F3-18890,2019-03-22 07:16:00,0.954992,0.939682
BC-BB-F3-18890,2019-03-22 07:17:00,0.955794,0.940641
BC-BB-F3-18890,2019-03-22 07:18:00,0.956455,0.941541
BC-BB-F3-18890,2019-03-22 07:19:00,0.956976,0.942548
BC-BB-F3-18890,2019-03-22 07:20:00,0.957388,0.943764
BC-BB-F3-18890,2019-03-22 07:21:00,0.957741,0.945187
BC-BB-F3-18890,2019-03-22 07:22:00,0.958103,0.946768
BC-BB-F3-18890,2019-03-22 07:23:00,0.958526,0.948469
BC-BB-F3-18890,2019-03-22 07:24:00,0.959039,0.950279
BC-BB-F3-18890,2019-03-22 07:25:00,0.959657,0.952191
BC-BB-F3-18890,2019-03-22 07:26:00,0.960387,0.954182
BC-BB-F3-18890,2019-03-22 07:27:00,0.961219,0.956148
BC-BB-F3-18890,2019-03-22 07:28:00,0.962158,0.957942
BC-BB-F3-18890,2019-03-22 07:29:00,0.963202,0.959416
BC-BB-F3-18890,2019-03-22 07:30:00,0.96432,0.960485
BC-BB-F3-18890,2019-03-22 07:31:00,0.96547,0.961205
BC-BB-F3-18890,2019-03-22 07:32:00,0.966604,0.961751
BC-BB-F3-18890,2019-03-22 07:33:00,0.967665,0.962343
BC-BB-F3-18890,2019-03-22 07:34:00,0.968634,0.963165
BC-BB-F3-18890,2019-03-22 07:35:00,0.969535,0.964314
BC-BB-F3-18890,2019-03-22 07:36:00,0.970412,0.965774
BC-BB-F3-18890,2019-03-22 07:37:00,0.971292,0.967392
BC-BB-F3-18890,2019-03-22 07:38:00,0.972206,0.968942
BC-BB-F3-18890,2019-03-22 07:39:00,0.97316,0.970226
BC-BB-F3-18890,2019-03-22 07:40:00,0.974125,0.97114
BC-BB-F3-18890,2019-03-22 07:41:00,0.975055,0.971708
BC-BB-F3-18890,2019-03-22 07:42:00,0.97592,0.97209
BC-BB-F3-18890,2019-03-22 07:43:00,0.97669,0.972508
BC-BB-F3-18890,2019-03-22 07:44:00,0.977367,0.973156
BC-BB-F3-18890,2019-03-22 07:45:00,0.977988,0.974135
BC-BB-F3-18890,2019-03-22 07:46:00,0.978611,0.975422
BC-BB-F3-18890,2019-03-22 07:47:00,0.979278,0.976854
BC-BB-F3-18890,2019-03-22 07:48:00,0.980027,0.978208
BC-BB-F3-18890,2019-03-22 07:49:00,0.980872,0.979293
BC-BB-F3-18890,2019-03-22 07:50:00,0.981784,0.980015
BC-BB-F3-18890,2019-03-22 07:51:00,0.982707,0.980404
BC-BB-F3-18890,2019-03-22 07:52:00,0.983616,0.980622
BC-BB-F3-18890,2019-03-22 07:53:00,0.98448,0.980889
BC-BB-F3-18890,2019-03-22 07:54:00,0.985295,0.981385
BC-BB-F3-18890,2019-03-22 07:55:00,0.98609,0.982204
BC-BB-F3-18890,2019-03-22 07:56:00,0.986915,0.983324
BC-BB-F3-18890,2019-03-22 07:57:00,0.987828,0.98467
BC-BB-F3-18890,2019-03-22 07:58:00,0.988868,0.986176
BC-BB-F3-18890,2019-03-22 07:59:00,0.990047,0.987806
BC-BB-F3-18890,2019-03-22 08:00:00,0.991363,0.989535
BC-BB-F3-18890,2019-03-22 08:01:00,0.992813,0.991335
BC-BB-F3-18890,2019-03-22 08:02:00,0.994374,0.993111
BC-BB-F3-18890,2019-03-22 08:03:00,0.99604,0.99471
BC-BB-F3-18890,2019-03-22 08:04:00,0.997788,0.996
BC-BB-F3-18890,2019-03-22 08:05:00,0.999574,0.99693
BC-BB-F3-18890,2019-03-22 08:06:00,1.001339,0.997566
BC-BB-F3-18890,2019-03-22 08:07:00,1.003016,0.998057
BC-BB-F3-18890,2019-03-22 08:08:00,1.004555,0.998563
BC-BB-F3-18890,2019-03-22 08:09:00,1.005945,0.999203
BC-BB-F3-18890,2019-03-22 08:10:00,1.007203,1.000041
BC-BB-F3-18890,2019-03-22 08:11:00,1.00836,1.001094
BC-BB-F3-18890,2019-03-22 08:12:00,1.009462,1.002409
BC-BB-F3-18890,2019-03-22 08:13:00,1.010531,1.004112
BC-BB-F3-18890,2019-03-22 08:14:00,1.011587,1.006328
BC-BB-F3-18890,2019-03-22 08:15:00,1.012667,1.009118
BC-BB-F3-18890,2019-03-22 08:16:00,1.013828,1.012434
BC-BB-F3-18890,2019-03-22 08:17:00,1.015126,1.016106
BC-BB-F3-18890,2019-03-22 08:18:00,1.016613,1.019935
BC-BB-F3-18890,2019-03-22 08:19:00,1.018299,1.023793
BC-BB-F3-18890,2019-03-22 08:20:00,1.020159,1.027612
BC-BB-F3-18890,2019-03-22 08:21:00,1.022152,1.031404
BC-BB-F3-18890,2019-03-22 08:22:00,1.024242,1.035301
BC-BB-F3-18890,2019-03-22 08:23:00,1.026401,1.03944
BC-BB-F3-18890,2019-03-22 08:24:00,1.028625,1.043868
BC-BB-F3-18890,2019-03-22 08:25:00,1.030919,1.04856
BC-BB-F3-18890,2019-03-22 08:26:00,1.033298,1.053453
BC-BB-F3-18890,2019-03-22 08:27:00,1.035771,1.058455
BC-BB-F3-18890,2019-03-22 08:28:00,1.038338,1.063439
BC-BB-F3-18890,2019-03-22 08:29:00,1.040998,1.068316
BC-BB-F3-18890,2019-03-22 08:30:00,1.04372,1.07302
BC-BB-F3-18890,2019-03-22 08:31:00,1.046472,1.077556
BC-BB-F3-18890,2019-03-22 08:32:00,1.049217,1.082006
BC-BB-F3-18890,2019-03-22 08:33:00,1.05194,1.086466
BC-BB-F3-18890,2019-03-22 08:34:00,1.054654,1.091004
BC-BB-F3-18890,2019-03-22 08:35:00,1.057405,1.095644
BC-BB-F3-18890,2019-03-22 08:36:00,1.060268,1.100371
BC-BB-F3-18890,2019-03-22 08:37:00,1.063259,1.105158
BC-BB-F3-18890,2019-03-22 08:38:00,1.066355,1.109985
BC-BB-F3-18890,2019-03-22 08:39:00,1.069536,1.11484
BC-BB-F3-18890,2019-03-22 08:40:00,1.072788,1.119712
BC-BB-F3-18890,2019-03-22 08:41:00,1.076114,1.124601
BC-BB-F3-18890,2019-03-22 08:42:00,1.079524,1.129547
BC-BB-F3-18890,2019-03-22 08:43:00,1.083032,1.13452
BC-BB-F3-18890,2019-03-22 08:44:00,1.086664,1.139506
BC-BB-F3-18890,2019-03-22 08:45:00,1.090429,1.144525
BC-BB-F3-18890,2019-03-22 08:46:00,1.094321,1.14956
BC-BB-F3-18890,2019-03-22 08:47:00,1.098321,1.154559
BC-BB-F3-18890,2019-03-22 08:48:00,1.102431,1.15947
BC-BB-F3-18890,2019-03-22 08:49:00,1.106647,1.164239
BC-BB-F3-18890,2019-03-22 08:50:00,1.110959,1.168861
BC-BB-F3-18890,2019-03-22 08:51:00,1.11535,1.173387
BC-BB-F3-18890,2019-03-22 08:52:00,1.119795,1.177903
BC-BB-F3-18890,2019-03-22 08:53:00,1.124258,1.182454
BC-BB-F3-18890,2019-03-22 08:54:00,1.128752,1.187081
BC-BB-F3-18890,2019-03-22 08:55:00,1.13329,1.191815
BC-BB-F3-18890,2019-03-22 08:56:00,1.137934,1.196632
BC-BB-F3-18890,2019-03-22 08:57:00,1.142707,1.201457
BC-BB-F3-18890,2019-03-22 08:58:00,1.147515,1.20616
BC-BB-F3-18890,2019-03-22 08:59:00,1.152326,1.210611
BC-BB-F3-18890,2019-03-22 09:00:00,1.157123,1.214781
BC-BB-F3-18890,2019-03-22 09:01:00,1.161886,1.218757
BC-BB-F3-18890,2019-03-22 09:02:00,1.166616,1.222714
BC-BB-F3-18890,2019-03-22 09:03:00,1.171325,1.226861
BC-BB-F3-18890,2019-03-22 09:04:00,1.17604,1.231373
BC-BB-F3-18890,2019-03-22 09:05:00,1.180797,1.236284
BC-BB-F3-18890,2019-03-22 09:06:00,1.1856,1.241514
BC-BB-F3-18890,2019-03-22 09:07:00,1.190512,1.24683
BC-BB-F3-18890,2019-03-22 09:08:00,1.195586,1.251997
BC-BB-F3-18890,2019-03-22 09:09:00,1.200802,1.256882
BC-BB-F3-18890,2019-03-22 09:10:00,1.206116,1.261477
BC-BB-F3-18890,2019-03-22 09:11:00,1.211429,1.265887
BC-BB-F3-18890,2019-03-22 09:12:00,1.216659,1.270167
BC-BB-F3-18890,2019-03-22 09:13:00,1.221791,1.274279
BC-BB-F3-18890,2019-03-22 09:14:00,1.226838,1.278168
BC-BB-F3-18890,2019-03-22 09:15:00,1.231734,1.281832
BC-BB-F3-18890,2019-03-22 09:16:00,1.236402,1.28534
BC-BB-F3-18890,2019-03-22 09:17:00,1.240821,1.288846
BC-BB-F3-18890,2019-03-22 09:18:00,1.244945,1.292563
BC-BB-F3-18890,2019-03-22 09:19:00,1.248798,1.296551
BC-BB-F3-18890,2019-03-22 09:20:00,1.252453,1.300816
BC-BB-F3-18890,2019-03-22 09:21:00,1.255987,1.305261
BC-BB-F3-18890,2019-03-22 09:22:00,1.259459,1.309705
BC-BB-F3-18890,2019-03-22 09:23:00,1.2629,1.314007
BC-BB-F3-18890,2019-03-22 09:24:00,1.266304,1.318086
BC-BB-F3-18890,2019-03-22 09:25:00,1.269636,1.32193
BC-BB-F3-18890,2019-03-22 09:26:00,1.27285,1.325585
BC-BB-F3-18890,2019-03-22 09:27:00,1.275895,1.329068
BC-BB-F3-18890,2019-03-22 09:28:00,1.278743,1.332323
BC-BB-F3-18890,2019-03-22 09:29:00,1.281379,1.335275
BC-BB-F3-18890,2019-03-22 09:30:00,1.283782,1.337907
BC-BB-F3-18890,2019-03-22 09:31:00,1.285912,1.340286
BC-BB-F3-18890,2019-03-22 09:32:00,1.287746,1.342564
BC-BB-F3-18890,2019-03-22 09:33:00,1.289284,1.344914
BC-BB-F3-18890,2019-03-22 09:34:00,1.290563,1.347429
BC-BB-F3-18890,2019-03-22 09:35:00,1.291649,1.350098
BC-BB-F3-18890,2019-03-22 09:36:00,1.292621,1.352819
BC-BB-F3-18890,2019-03-22 09:37:00,1.293544,1.355472
BC-BB-F3-18890,2019-03-22 09:38:00,1.294456,1.357971
BC-BB-F3-18890,2019-03-22 09:39:00,1.295369,1.360286
BC-BB-F3-18890,2019-03-22 09:40:00,1.296272,1.362413
BC-BB-F3-18890,2019-03-22 09:41:00,1.297148,1.364388
BC-BB-F3-18890,2019-03-22 09:42:00,1.298004,1.366265
BC-BB-F3-18890,2019-03-22 09:43:00,1.298839,1.368132
BC-BB-F3-18890,2019-03-22 09:44:00,1.299678,1.370066
BC-BB-F3-18890,2019-03-22 09:45:00,1.300545,1.372084
BC-BB-F3-18890,2019-03-22 09:46:00,1.301465,1.374161
BC-BB-F3-18890,2019-03-22 09:47:00,1.302483,1.376328
BC-BB-F3-18890,2019-03-22 09:48:00,1.30362,1.37868
BC-BB-F3-18890,2019-03-22 09:49:00,1.304902,1.381311
BC-BB-F3-18890,2019-03-22 09:50:00,1.306361,1.384219
BC-BB-F3-18890,2019-03-22 09:51:00,1.30805,1.387318
BC-BB-F3-18890,2019-03-22 09:52:00,1.31001,1.390503
BC-BB-F3-18890,2019-03-22 09:53:00,1.31226,1.393684
BC-BB-F3-18890,2019-03-22 09:54:00,1.314793,1.396811
BC-BB-F3-18890,2019-03-22 09:55:00,1.31758,1.399892
BC-BB-F3-18890,2019-03-22 09:56:00,1.320561,1.402984
BC-BB-F3-18890,2019-03-22 09:57:00,1.323714,1.40605
BC-BB-F3-18890,2019-03-22 09:58:00,1.327008,1.409034
BC-BB-F3-18890,2019-03-22 09:59:00,1.330425,1.411892
BC-BB-F3-18890,2019-03-22 10:00:00,1.333935,1.414643
BC-BB-F3-18890,2019-03-22 10:01:00,1.337498,1.417361
BC-BB-F3-18890,2019-03-22 10:02:00,1.341096,1.42018
BC-BB-F3-18890,2019-03-22 10:03:00,1.344729,1.423258
BC-BB-F3-18890,2019-03-22 10:04:00,1.348427,1.426698
BC-BB-F3-18890,2019-03-22 10:05:00,1.352256,1.430484
BC-BB-F3-18890,2019-03-22 10:06:00,1.356254,1.434515
BC-BB-F3-18890,2019-03-22 10:07:00,1.360455,1.438684
BC-BB-F3-18890,2019-03-22 10:08:00,1.364883,1.442914
BC-BB-F3-18890,2019-03-22 10:09:00,1.3695,1.447162
BC-BB-F3-18890,2019-03-22 10:10:00,1.374213,1.451431
BC-BB-F3-18890,2019-03-22 10:11:00,1.379019,1.455785
BC-BB-F3-18890,2019-03-22 10:12:00,1.383935,1.460267
BC-BB-F3-18890,2019-03-22 10:13:00,1.388952,1.464951
BC-BB-F3-18890,2019-03-22 10:14:00,1.394066,1.469891
BC-BB-F3-18890,2019-03-22 10:15:00,1.399312,1.475092
BC-BB-F3-18890,2019-03-22 10:16:00,1.404703,1.480477
BC-BB-F3-18890,2019-03-22 10:17:00,1.410199,1.485997
BC-BB-F3-18890,2019-03-22 10:18:00,1.415823,1.491636
BC-BB-F3-18890,2019-03-22 10:19:00,1.421618,1.497396
BC-BB-F3-18890,2019-03-22 10:20:00,1.427573,1.503268
BC-BB-F3-18890,2019-03-22 10:21:00,1.433651,1.509236
BC-BB-F3-18890,2019-03-22 10:22:00,1.439835,1.515255
BC-BB-F3-18890,2019-03-22 10:23:00,1.446127,1.521259
BC-BB-F3-18890,2019-03-22 10:24:00,1.452506,1.527203
BC-BB-F3-18890,2019-03-22 10:25:00,1.45894,1.533094
BC-BB-F3-18890,2019-03-22 10:26:00,1.465398,1.538959
BC-BB-F3-18890,2019-03-22 10:27:00,1.471857,1.544878
BC-BB-F3-18890,2019-03-22 10:28:00,1.478358,1.550847
BC-BB-F3-18890,2019-03-22 10:29:00,1.484821,1.556791
BC-BB-F3-18890,2019-03-22 10:30:00,1.491261,1.562755
BC-BB-F3-18890,2019-03-22 10:31:00,1.497669,1.568694
BC-BB-F3-18890,2019-03-22 10:32:00,1.504068,1.574724
BC-BB-F3-18890,2019-03-22 10:33:00,1.510485,1.58106
BC-BB-F3-18890,2019-03-22 10:34:00,1.51696,1.58782
BC-BB-F3-18890,2019-03-22 10:35:00,1.523594,1.59498
BC-BB-F3-18890,2019-03-22 10:36:00,1.530394,1.602368
BC-BB-F3-18890,2019-03-22 10:37:00,1.537408,1.609904
BC-BB-F3-18890,2019-03-22 10:38:00,1.544658,1.617457
BC-BB-F3-18890,2019-03-22 10:39:00,1.552114,1.625009
BC-BB-F3-18890,2019-03-22 10:40:00,1.559756,1.632555
BC-BB-F3-18890,2019-03-22 10:41:00,1.567459,1.64009
BC-BB-F3-18890,2019-03-22 10:42:00,1.575193,1.647662
BC-BB-F3-18890,2019-03-22 10:43:00,1.582954,1.655281
BC-BB-F3-18890,2019-03-22 10:44:00,1.590739,1.662947
BC-BB-F3-18890,2019-03-22 10:45:00,1.598563,1.670668
BC-BB-F3-18890,2019-03-22 10:46:00,1.606446,1.678445
BC-BB-F3-18890,2019-03-22 10:47:00,1.614369,1.686344
BC-BB-F3-18890,2019-03-22 10:48:00,1.622338,1.694484
BC-BB-F3-18890,2019-03-22 10:49:00,1.630423,1.702945
BC-BB-F3-18890,2019-03-22 10:50:00,1.638673,1.71167
BC-BB-F3-18890,2019-03-22 10:51:00,1.647181,1.720585
BC-BB-F3-18890,2019-03-22 10:52:00,1.655924,1.729687
BC-BB-F3-18890,2019-03-22 10:53:00,1.664864,1.73909
BC-BB-F3-18890,2019-03-22 10:54:00,1.674017,1.748832
BC-BB-F3-18890,2019-03-22 10:55:00,1.683461,1.758819
BC-BB-F3-18890,2019-03-22 10:56:00,1.693222,1.768906
BC-BB-F3-18890,2019-03-22 10:57:00,1.703278,1.778928
BC-BB-F3-18890,2019-03-22 10:58:00,1.713542,1.788648
BC-BB-F3-18890,2019-03-22 10:59:00,1.723907,1.798006
BC-BB-F3-18890,2019-03-22 11:00:00,1.734319,1.80711
BC-BB-F3-18890,2019-03-22 11:01:00,1.744689,1.816087
BC-BB-F3-18890,2019-03-22 11:02:00,1.755001,1.825186
BC-BB-F3-18890,2019-03-22 11:03:00,1.765096,1.834704
BC-BB-F3-18890,2019-03-22 11:04:00,1.775062,1.844791
BC-BB-F3-18890,2019-03-22 11:05:00,1.785079,1.855353
BC-BB-F3-18890,2019-03-22 11:06:00,1.795282,1.866225
BC-BB-F3-18890,2019-03-22 11:07:00,1.80579,1.877375
BC-BB-F3-18890,2019-03-22 11:08:00,1.81662,1.888901
BC-BB-F3-18890,2019-03-22 11:09:00,1.827658,1.900803
BC-BB-F3-18890,2019-03-22 11:10:00,1.838937,1.913008
BC-BB-F3-18890,2019-03-22 11:11:00,1.85061,1.925467
BC-BB-F3-18890,2019-03-22 11:12:00,1.862746,1.93816
BC-BB-F3-18890,2019-03-22 11:13:00,1.875323,1.951056
BC-BB-F3-18890,2019-03-22 11:14:00,1.888266,1.964069
BC-BB-F3-18890,2019-03-22 11:15:00,1.901554,1.977266
BC-BB-F3-18890,2019-03-22 11:16:00,1.91518,1.990621
BC-BB-F3-18890,2019-03-22 11:17:00,1.929137,2.00431
BC-BB-F3-18890,2019-03-22 11:18:00,1.943348,2.018595
BC-BB-F3-18890,2019-03-22 11:19:00,1.957798,2.03349
BC-BB-F3-18890,2019-03-22 11:20:00,1.972603,2.048948
BC-BB-F3-18890,2019-03-22 11:21:00,1.987986,2.064817
BC-BB-F3-18890,2019-03-22 11:22:00,2.004022,2.081123
BC-BB-F3-18890,2019-03-22 11:23:00,2.020652,2.098168
BC-BB-F3-18890,2019-03-22 11:24:00,2.037885,2.115996
BC-BB-F3-18890,2019-03-22 11:25:00,2.05581,2.134418
BC-BB-F3-18890,2019-03-22 11:26:00,2.07456,2.153226
BC-BB-F3-18890,2019-03-22 11:27:00,2.094109,2.171848
BC-BB-F3-18890,2019-03-22 11:28:00,2.11424,2.18979
BC-BB-F3-18890,2019-03-22 11:29:00,2.134732,2.20703
BC-BB-F3-18890,2019-03-22 11:30:00,2.1553,2.224001
BC-BB-F3-18890,2019-03-22 11:31:00,2.175646,2.241121
BC-BB-F3-18890,2019-03-22 11:32:00,2.195685,2.258862
BC-BB-F3-18890,2019-03-22 11:33:00,2.215705,2.277799
BC-BB-F3-18890,2019-03-22 11:34:00,2.235984,2.298038
BC-BB-F3-18890,2019-03-22 11:35:00,2.256959,2.319236
BC-BB-F3-18890,2019-03-22 11:36:00,2.279244,2.341477
BC-BB-F3-18890,2019-03-22 11:37:00,2.304185,2.370336
BC-BB-F3-18890,2019-03-22 11:38:00,2.33315,2.414165
BC-BB-F3-18890,2019-03-22 11:39:00,2.36893,2.472563
BC-BB-F3-18890,2019-03-22 11:40:00,2.415203,2.537751
BC-BB-F3-18890,2019-03-22 11:41:00,2.476076,2.606727
BC-BB-F3-18890,2019-03-22 11:42:00,2.552517,2.689412
BC-BB-F3-18890,2019-03-22 11:43:00,2.644616,2.798121
BC-BB-F3-18890,2019-03-22 11:44:00,2.756973,2.930305
BC-BB-F3-18890,2019-03-22 11:45:00,2.893769,3.074787
BC-BB-F3-18890,2019-03-22 11:46:00,3.052676,3.224326
BC-BB-F3-18890,2019-03-22 11:47:00,3.228935,3.377707
BC-BB-F3-18890,2019-03-22 11:48:00,3.413523,3.534375
BC-BB-F3-18890,2019-03-22 11:49:00,3.606991,3.696024
BC-BB-F3-18890,2019-03-22 11:50:00,3.808319,3.864327
BC-BB-F3-18890,2019-03-22 11:51:00,4.024706,4.045886
BC-BB-F3-18890,2019-03-22 11:52:00,4.265713,4.275988
BC-BB-F3-18890,2019-03-22 11:53:00,4.549096,4.572706
BC-BB-F3-18890,2019-03-22 11:54:00,4.868627,4.906763
BC-BB-F3-18890,2019-03-22 11:55:00,5.225311,5.260981
BC-BB-F3-18890,2019-03-22 11:56:00,5.618327,5.642506
BC-BB-F3-18890,2019-03-22 11:57:00,6.041523,6.047872
BC-BB-F3-18890,2019-03-22 11:58:00,6.486013,6.455381
BC-BB-F3-18890,2019-03-22 11:59:00,6.946438,6.870727
BC-BB-F3-18890,2019-03-22 12:00:00,7.428658,7.31621
BC-BB-F3-18890,2019-03-22 12:01:00,7.930537,7.778141
BC-BB-F3-18890,2019-03-22 12:02:00,8.419641,8.165233
BC-BB-F3-18890,2019-03-22 12:03:00,8.938102,8.489756
BC-BB-F3-18890,2019-03-22 12:04:00,9.69552,8.82014
BC-BB-F3-18890,2019-03-22 12:05:00,10.695448,9.296518
BC-BB-F3-18890,2019-03-22 12:06:00,11.641666,10.800776
BC-BB-F3-18890,2019-03-22 12:07:00,12.16291,11.03187
BC-BB-F3-18890,2019-03-22 12:08:00,12.60652,11.707839
BC-BB-F3-18890,2019-03-22 12:09:00,12.919316,12.016496
BC-BB-F3-18890,2019-03-22 12:10:00,13.092208,12.092587
BC-BB-F3-18890,2019-03-22 12:11:00,13.192069,12.071572
BC-BB-F3-18890,2019-03-22 12:12:00,13.273336,12.117649
BC-BB-F3-18890,2019-03-22 12:13:00,13.294683,12.116678
BC-BB-F3-18890,2019-03-22 12:14:00,13.235193,12.047196
BC-BB-F3-18890,2019-03-22 12:15:00,13.176998,11.935343
BC-BB-F3-18890,2019-03-22 12:16:00,13.108603,11.800906
BC-BB-F3-18890,2019-03-22 12:17:00,13.015303,11.646832
BC-BB-F3-18890,2019-03-22 12:18:00,12.839738,11.471256
BC-BB-F3-18890,2019-03-22 12:19:00,12.663504,11.270375
BC-BB-F3-18890,2019-03-22 12:20:00,12.455337,11.048011
BC-BB-F3-18890,2019-03-22 12:21:00,12.22378,10.808058
BC-BB-F3-18890,2019-03-22 12:22:00,11.965052,10.559141
BC-BB-F3-18890,2019-03-22 12:23:00,11.678655,10.330215
BC-BB-F3-18890,2019-03-22 12:24:00,11.380554,10.082768
BC-BB-F3-18890,2019-03-22 12:25:00,11.082104,9.858421
BC-BB-F3-18890,2019-03-22 12:26:00,10.774672,9.594982
BC-BB-F3-18890,2019-03-22 12:27:00,10.438864,9.315144
BC-BB-F3-18890,2019-03-22 12:28:00,10.103782,9.022437
BC-BB-F3-18890,2019-03-22 12:29:00,9.821453,8.715331
BC-BB-F3-18890,2019-03-22 12:30:00,9.462675,8.412413
BC-BB-F3-18890,2019-03-22 12:31:00,9.095953,8.09713
BC-BB-F3-18890,2019-03-22 12:32:00,8.696824,7.778485
BC-BB-F3-18890,2019-03-22 12:33:00,8.316721,7.459027
BC-BB-F3-18890,2019-03-22 12:34:00,7.93156,7.155993
BC-BB-F3-18890,2019-03-22 12:35:00,7.558873,6.852353
BC-BB-F3-18890,2019-03-22 12:36:00,7.185803,6.558771
BC-BB-F3-18890,2019-03-22 12:37:00,6.803516,6.274343
BC-BB-F3-18890,2019-03-22 12:38:00,6.438803,5.987783
BC-BB-F3-18890,2019-03-22 12:39:00,6.082395,5.711337
BC-BB-F3-18890,2019-03-22 12:40:00,5.725964,5.440597
BC-BB-F3-18890,2019-03-22 12:41:00,5.378485,5.181749
BC-BB-F3-18890,2019-03-22 12:42:00,5.043332,4.938169
BC-BB-F3-18890,2019-03-22 12:43:00,4.721807,4.718847
BC-BB-F3-18890,2019-03-22 12:44:00,4.419303,4.519092
BC-BB-F3-18890,2019-03-22 12:45:00,4.143312,4.340998
BC-BB-F3-18890,2019-03-22 12:46:00,3.899516,4.164023
BC-BB-F3-18890,2019-03-22 12:47:00,3.683851,4.010481
BC-BB-F3-18890,2019-03-22 12:48:00,3.49207,3.881015
BC-BB-F3-18890,2019-03-22 12:49:00,3.321441,3.768691
BC-BB-F3-18890,2019-03-22 12:50:00,3.16937,3.666301
BC-BB-F3-18890,2019-03-22 12:51:00,3.034528,3.573007
BC-BB-F3-18890,2019-03-22 12:52:00,2.914921,3.487141
BC-BB-F3-18890,2019-03-22 12:53:00,2.808761,3.409019
BC-BB-F3-18890,2019-03-22 12:54:00,2.714586,3.337598
BC-BB-F3-18890,2019-03-22 12:55:00,2.627574,3.271041
BC-BB-F3-18890,2019-03-22 12:56:00,2.548867,3.210799
BC-BB-F3-18890,2019-03-22 12:57:00,2.478446,3.15598
BC-BB-F3-18890,2019-03-22 12:58:00,2.413543,3.106132
BC-BB-F3-18890,2019-03-22 12:59:00,2.356893,3.059941
BC-BB-F3-18890,2019-03-22 13:00:00,2.308258,3.018234
BC-BB-F3-18890,2019-03-22 13:01:00,2.265708,2.98107
BC-BB-F3-18890,2019-03-22 13:02:00,2.228588,2.947697
BC-BB-F3-18890,2019-03-22 13:03:00,2.196404,2.917366
BC-BB-F3-18890,2019-03-22 13:04:00,2.168265,2.889666
BC-BB-F3-18890,2019-03-22 13:05:00,2.143491,2.864217
BC-BB-F3-18890,2019-03-22 13:06:00,2.121469,2.840726
BC-BB-F3-18890,2019-03-22 13:07:00,2.101618,2.819039
BC-BB-F3-18890,2019-03-22 13:08:00,2.083568,2.798853
BC-BB-F3-18890,2019-03-22 13:09:00,2.066891,2.780025
BC-BB-F3-18890,2019-03-22 13:10:00,2.051119,2.762341
BC-BB-F3-18890,2019-03-22 13:11:00,2.036112,2.745595
BC-BB-F3-18890,2019-03-22 13:12:00,2.021805,2.729721
BC-BB-F3-18890,2019-03-22 13:13:00,2.008121,2.714667
BC-BB-F3-18890,2019-03-22 13:14:00,1.994978,2.700341
BC-BB-F3-18890,2019-03-22 13:15:00,1.982252,2.686606
BC-BB-F3-18890,2019-03-22 13:16:00,1.96985,2.6733
BC-BB-F3-18890,2019-03-22 13:17:00,1.957768,2.660288
BC-BB-F3-18890,2019-03-22 13:18:00,1.945983,2.64755
